# Colorado Snow Depth, March 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Missing: M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Trace: T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHCN ID,Station Name,County,State,Elevation,Latitude,Longitude,1-Mar,2-Mar,3-Mar,4-Mar,5-Mar,6-Mar,7-Mar,8-Mar,9-Mar,10-Mar,11-Mar,12-Mar,13-Mar,14-Mar,15-Mar,16-Mar,17-Mar,18-Mar,19-Mar,20-Mar,21-Mar,22-Mar,23-Mar,24-Mar,25-Mar,26-Mar,27-Mar,28-Mar,29-Mar,30-Mar,31-Mar
US1COSM0010,REDVALE 22.8 SW,SANMIGUEL,CO,5923,37.92,-108.68,5,3,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00057020,RIDGWAY,OURAY,CO,7047,38.15,-107.76,10,8,5,6,5,4,3,3,2,T,T,T,T,T,T,T,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COGF0002,RIFLE 0.9 NE,GARFIELD,CO,5606,39.55,-107.77,M,1,0.5,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00057033,RIFLE 3ENE,GARFIELD,CO,5468,39.56,-107.73,T,1,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00057050,RIO GRANDE RESERVOIR,HINSDALE,CO,9490,37.72,-107.27,14,18,21,19,18,17,16,15,14,12,10,8,7,6,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0
US1COLP0066,ROCKWOOD 6.7 N,LAPLATA,CO,8743,37.6,-107.81,31,31.5,33,M,M,M,M,25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00057167,ROCKY FORD 2 SE,OTERO,CO,4169,38.04,-103.69,T,T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COGL0017,ROLLINSVILLE 1.1 SSW,GILPIN,CO,8795,39.91,-105.51,M,M,M,24.5,M,M,M,M,M,M,M,18,M,M,M,M,M,M,11,M,M,M,M,M,M,M,M,M,M,M,M
US1COGL0020,ROLLINSVILLE 2.3 ESE,GILPIN,CO,8738,39.9,-105.46,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1CODG0159,ROXBOROUGH PARK 2.0 N,DOUGLAS,CO,5735,39.47,-105.07,8,7,5,8,7,5,3,2.5,2,1,0.5,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
USC00057249,ROXBOROUGH STATE PARK,DOUGLAS,CO,6116,39.43,-105.07,8,9,7,10,10,7,4,2,T,T,0,0,0,0,0,0,0,0,T,0,0,0,0,0,T,4,0,0,0,0,0
USC00057296,RUSTIC 9WSW,LARIMER,CO,7695,40.7,-105.71,2,8,6,6,4,2,2,1,T,T,0,0,T,0,0,0,0,0,0,T,0,0,0,T,1,0,0,0,0,0,0
USC00057309,RUXTON PARK,ELPASO,CO,9058,38.84,-104.97,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,M,M,M,0,0,0,0
US1COPU0099,RYE 1.0 SSE,PUEBLO,CO,6747,37.91,-104.92,12,14,8,8.5,7.5,4.5,4.5,4,3,2,0.5,T,T,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,M,M,M
US1COPU0079,RYE 11.2 E,PUEBLO,CO,5774,37.95,-104.73,M,9,4,3,2,1.5,T,T,T,T,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00057317,RYE 1SW,PUEBLO,CO,7139,37.91,-104.95,16,11,10,13,10,10,8,7,6,5,3,1,T,T,T,T,T,T,T,0,0,0,0,0,4,0,0,0,0,0,0
US1COCF0015,SALIDA 9.1 NW,CHAFFEE,CO,8167,38.62,-106.13,7,7,5.5,5.5,6,M,M,M,M,M,M,M,M,0,M,M,M,M,0,0,M,M,M,0.5,M,0,M,M,M,M,M
US1COCF0041,SALIDA 9.2 NW,CHAFFEE,CO,8201,38.63,-106.12,7.5,7.5,6.5,M,6.5,6,6,3.5,2,1.5,1.5,1,1,1,1,0.5,M,0.5,M,0.5,M,M,M,0.3,M,T,M,M,M,M,M
USC00057450,SANTA MARIA RESERVOIR,MINERAL,CO,9702,37.82,-107.11,9,11,12,12,12,12,12,11,10,9,8,7,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1CODG0088,SEDALIA 7.2 S,DOUGLAS,CO,6409,39.33,-104.95,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2,M,M,M,M,M
USC00057515,SEDGWICK 5 S,SEDGWICK,CO,3995,40.87,-102.52,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00057560,SHAW 4ENE,WASHINGTON,CO,4999,39.57,-103.29,M,T,T,3,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00057572,SHEEP MOUNTAIN,HUERFANO,CO,7742,37.72,-105.24,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USC00057586,SHERIDAN LAKE 4E,KIOWA,CO,4038,38.47,-102.22,2,T,0,T,0,T,T,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00057618,SHOSHONE,GARFIELD,CO,5991,39.57,-107.23,M,0,0,1,0,0,M,M,0,0,0,0,0,M,M,0,0,0,0,0,M,M,0,0,0,0,0,0,0,0,0
US1COSU0035,SILVERTHORNE 21 NW,SUMMIT,CO,8154,39.9,-106.31,M,M,M,M,M,M,M,M,M,7,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COSU0006,SILVERTHORNE 2.1 WSW,SUMMIT,CO,9682,39.62,-106.1,33,32.4,32.8,37.8,36.4,35,31.8,30.8,30.2,M,28.2,26.8,27,25.2,23.6,22.8,21.4,18,18.2,17.2,15.2,14.2,12.4,18.4,20,17.4,14.6,11.2,8.8,8,7
US1COSU0027,SILVERTHORNE 7.3 NW,SUMMIT,CO,9201,39.74,-106.16,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11,M,M,M,M
US1COSM0008,SLICK ROCK 1.3 N,SANMIGUEL,CO,5459,38.06,-108.91,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COPT0004,SNOWMASS 7.0 W,PITKIN,CO,7560,39.33,-107.11,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.8,M,M,M,M,M,M,M
US1CORG0026,SOUTH FORK 0.6 S,RIOGRANDE,CO,8758,37.66,-106.62,12,14,15,13,12,12,11.5,11.5,9.5,8.5,7,6,4.5,5,M,2.5,2.5,2,1,1,M,M,M,M,M,M,M,M,M,M,M
USW00003028,SPRINGFIELD COMANCHE NATIONAL GRA,BACA,CO,4382,37.28,-102.61,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00057936,STEAMBOAT SPRINGS,ROUTT,CO,6864,40.49,-106.82,17,19,14,15,15,14,13,12,11,10,9,6,4,2,1,0,0,0,0,M,M,M,0,1,2,1,0,M,M,M,M
US1CORT0028,STEAMBOAT SPRINGS 0.6 NNW,ROUTT,CO,6810,40.49,-106.82,10,10,9,9.7,9.5,9,8,7,5.5,5,2,1,0.5,0,0,0,0,0,0,0,0,0,0,T,1.2,0,0,M,M,M,M
US1CORT0053,STEAMBOAT SPRINGS 0.7 ESE,ROUTT,CO,7047,40.48,-106.81,29,29,27.5,28,27,27,25.5,25,24,23.5,23,22,19.5,19,19,17.5,17.5,15,13,11.5,10,8,6,5.5,7,5,3.5,0,0,0,0
US1CORT0045,STEAMBOAT SPRINGS 1.5 WNW,ROUTT,CO,6776,40.49,-106.85,25.2,26,24.5,25,24.5,24,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1CORT0043,STEAMBOAT SPRINGS 1.9 E,ROUTT,CO,7198,40.47,-106.79,36,36.5,33.5,36,35.5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14,17.5,15,M,M,M,M,M
US1CORT0025,STEAMBOAT SPRINGS 1 SE,ROUTT,CO,6920,40.47,-106.81,29,30.5,25,26,25,24,24,23.5,23,20,19,18.5,18,17,15,13,11.5,9,6,5,3,1,0,1,3,T,0,0,0,0,0
US1CORT0052,STEAMBOAT SPRINGS 2.5 N,ROUTT,CO,7003,40.51,-106.82,22,24,25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COLG0055,STERLING 0.8 NNW,LOGAN,CO,3985,40.66,-103.22,M,M,M,1.5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COLR0251,STOVE PRAIRIE 2 WNW,LARIMER,CO,7734,40.63,-105.39,9.5,9,8,12,10.5,9,8.5,8.5,8.5,8,7,5.5,5,4,3.5,1.5,T,T,T,0.5,T,T,T,T,0.5,T,M,M,M,M,M
US1COKC0123,STRATTON 0.1 N,KITCARSON,CO,4405,39.3,-102.6,1,T,T,2,T,T,T,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00058022,STRONTIA SPRINGS DAM,DOUGLAS,CO,5838,39.43,-105.12,6,6,6,7,7,7,7,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
USC00058064,SUGARLOAF RESERVOIR,LAKE,CO,9735,39.25,-106.37,M,33,32,35,34,M,M,M,29,29,28,26,M,M,M,M,21,20,M,M,M,14,15,15,19,19,15,13,10,8,7
US1COBO0350,SUPERIOR 0.1 SE,BOULDER,CO,5507,39.93,-105.15,M,M,M,M,0.2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COGR0053,TABERNASH 1.9 NW,GRAND,CO,8566,40,-105.87,M,22.4,M,M,M,M,M,M,M,20,M,M,M,M,M,M,M,M,M,M,M,M,7.1,M,M,M,M,M,M,M,M
US1COGR0005,TABERNASH 2.5 ENE,GRAND,CO,8656,40.01,-105.8,M,28,M,M,30,M,M,M,M,M,M,M,27,M,M,24,M,19,M,M,M,M,M,15,M,M,M,M,M,6,M
USC00058157,TACONY 13 SE,PUEBLO,CO,4880,38.34,-104.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00058204,TELLURIDE 4WNW,SANMIGUEL,CO,8644,37.95,-107.87,14,11,10,11,9,9,9,7,6,5,4,2,2,0,0,0,0,0,T,0,0,0,0,0,1,0,0,0,0,0,0
US1COFM0005,TEXAS CREEK 6.2 SE,FREMONT,CO,7610,38.34,-105.49,M,6,5,6,5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.3,M,M,M,M,M
US1CODG0226,THE PINERY 0.5 WNW,DOUGLAS,CO,6194,39.46,-104.74,M,8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1CODG0218,THE PINERY 1.2 ESE,DOUGLAS,CO,6358,39.45,-104.71,M,M,M,M,M,M,M,M,M,M,M,T,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COAD0100,THORNTON 2.1 N,ADAMS,CO,5243,39.92,-104.96,5.5,5,3,6.3,6,5,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0
US1COAD0022,THORNTON 2.3 SSE,ADAMS,CO,5100,39.86,-104.94,4,4,3,4,M,M,M,T,0,M,M,M,M,M,M,0,M,M,M,M,M,M,0,M,M,0,M,M,M,M,M
US1COAD0076,THORNTON 5.4 NNE,ADAMS,CO,5300,39.94,-104.94,M,M,M,6.5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COLR0036,TIMNATH 4.1 NNE,LARIMER,CO,5032,40.59,-104.96,T,T,M,1.5,1,T,T,M,T,T,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,T,M,M,M,M,M
USC00058429,TRINIDAD,LASANIMAS,CO,6028,37.18,-104.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
US1COLA0048,TRINIDAD 1.9 ENE,LASANIMAS,CO,6167,37.18,-104.47,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.5,M,M,M,M,M
US1COLA0018,TRINIDAD 9 NE,LASANIMAS,CO,5760,37.25,-104.37,4,3.5,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00058436,TRINIDAD LAKE,LASANIMAS,CO,6308,37.15,-104.56,6,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
USC00058501,TWIN LAKES RESERVOIR,LAKE,CO,9234,39.09,-106.35,M,7,7,7,6,6,6,6,6,6,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USC00058560,URAVAN,MONTROSE,CO,5020,38.38,-108.74,1,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00058575,VAIL,EAGLE,CO,8302,39.64,-106.35,34,32,32,33,33,33,32,32,31,31,29,28,24,22,20,18,12,8,8,7,6,4,0,1,4,T,M,M,M,M,M
US1COEG0021,VAIL 0.9 WNW,EAGLE,CO,8170,39.65,-106.4,M,24,M,M,M,M,M,M,M,M,M,M,M,M,M,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COEG0019,VAIL 2.6 E,EAGLE,CO,8387,39.65,-106.33,11.2,13.1,13.1,13.1,14.4,10.6,10.3,9.6,7.4,6.2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00058582,VALLECITO DAM,LAPLATA,CO,7642,37.38,-107.58,12,12,10,10,9,9,7,7,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00058613,VERNON 4ENE,YUMA,CO,3820,39.98,-102.25,T,T,0,1,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0
US1COYU0048,VERNON 7.1 S,YUMA,CO,3861,39.84,-102.32,M,M,M,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COLR0672,VIRGINIA DALE 7.2 SSW,LARIMER,CO,6720,40.85,-105.4,5,5,5,5,5,5,5,3,1,T,T,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00058690,VIRGINIA DALE 7 ENE,LARIMER,CO,7013,40.97,-105.22,6,5,5,7,6,4,3,3,2,2,1,1,T,T,T,0,0,0,0,0,0,0,0,0,T,T,0,0,0,0,0
USC00058756,WALDEN,JACKSON,CO,8054,40.74,-106.28,5,9,4,4,4,4,3,3,3,2,2,1,T,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
US1COJK0028,WALDEN 18.0 NNW,JACKSON,CO,8035,40.98,-106.39,4,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M
US1COHF0040,WALSENBURG 0.5 W,HUERFANO,CO,6228,37.63,-104.79,8,9,5,4,4,3,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00058781,WALSENBURG 1 NW,HUERFANO,CO,6290,37.63,-104.8,10,10,5,5,6,3,2,1,T,T,T,T,T,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
US1COHF0014,WALSENBURG 8.7 W,HUERFANO,CO,6789,37.65,-104.93,M,M,M,M,M,M,3,M,M,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.5,M,M,M,M,M
US1COHF0031,WALSENBURG 9.3 NNW,HUERFANO,CO,5969,37.75,-104.84,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M
USC00058793,WALSH 1 W,BACA,CO,3977,37.38,-102.3,3,2,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COBO0202,WARD 4.6 NE,BOULDER,CO,8558,40.11,-105.44,25.5,24.5,23,24,24,23.5,23,22,21.5,21,20,18.5,18.5,17.5,16.5,14.5,13.5,13,12.5,13.5,12.5,11.5,10.5,10.5,10.5,12,11,9.5,8,7,5
USC00058839,WATERDALE,LARIMER,CO,5229,40.43,-105.21,3,2,1,4,4,3,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COAR0199,WATKINS 4.3 SSE,ARAPAHOE,CO,5758,39.7,-104.56,2,2,1,5,2,1.5,0.5,0.5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,T,1,M,M,M,M,M
USC00058860,WAVERLY 1W,ALAMOSA,CO,7600,37.43,-106.03,5,4,3,2,1,T,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COLR0952,WELLINGTON 0.4 NW,LARIMER,CO,5219,40.71,-105.01,M,M,M,M,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COLR1008,WELLINGTON 0.8 SW,LARIMER,CO,5194,40.7,-105.01,1.4,1.3,M,M,1.7,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COLR0887,WELLINGTON 7.5 NW,LARIMER,CO,5493,40.78,-105.1,M,2,M,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00058931,WESTCLIFFE,CUSTER,CO,7871,38.13,-105.47,7,5,4,5,4,3,2,1,1,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
US1COCU0028,WESTCLIFFE 6.2 W,CUSTER,CO,8683,38.12,-105.58,M,13,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M
US1COAD0162,WESTMINSTER 1.6 ESE,ADAMS,CO,5534,39.87,-105.03,7.5,6.5,4.5,6,5.5,5,3.5,1,T,M,M,M,0,0,M,M,M,M,0,0,M,M,M,0,M,0,M,M,M,M,M
US1COAD0153,WESTMINSTER 1.6 NE,ADAMS,CO,5402,39.9,-105.03,8,7.5,5.5,7.5,6.5,6,3.5,3,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COJF0185,WESTMINSTER 1.9 WSW,JEFFERSON,CO,5452,39.83,-105.07,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,0,M,M,M,M,M,M,M,M,1,M,M,M,M,M,M
USC00058992,WFO PUEBLO,PUEBLO,CO,4652,38.28,-104.52,1,T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COJF0343,WHEAT RIDGE 0.9 WSW,JEFFERSON,CO,5435,39.77,-105.11,10,9,8,10,9,7,6,6,4,3.5,3.5,2.5,0.5,T,T,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0
USC00058995,WHEAT RIDGE 2,JEFFERSON,CO,5397,39.77,-105.12,8,8,7,8,8,6,4,3,2,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COJF0290,WHEAT RIDGE 2.8 WSW,JEFFERSON,CO,5565,39.76,-105.15,7.5,7.5,5.5,8,7,5.5,4.5,2.5,1.5,T,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M
US1COEP0065,WIDEFIELD 13.7 ESE,ELPASO,CO,5452,38.63,-104.44,0.5,M,M,1.5,0.5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00059058,WILD HORSE 6N,CHEYENNE,CO,4653,38.9,-103.02,3,3,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COFM0002,WILLIAMSBURG .63 WNW,FREMONT,CO,5406,38.38,-105.16,2.5,2,1,3.2,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00059096,WILLIAMS FORK DAM,GRAND,CO,7616,40.04,-106.2,11,14,11,12,12,12,12,12,12,12,11,11,11,11,8,7,6,3,3,3,3,3,0,3,2,2,2,2,2,2,2
US1COLR0845,WINDSOR 3.8 WSW,LARIMER,CO,4948,40.47,-104.98,3.5,3,M,5,5,4,2,1.5,T,T,T,T,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00059175,WINTER PARK,GRAND,CO,9093,39.89,-105.76,27,24,23,25,24,23,23,22,21,20,18,13,14,13,12,8,4,0,0,0,0,0,0,3,5,2,0,0,0,0,0
US1COEG0008,WOLCOTT 2.3 N,EAGLE,CO,7222,39.73,-106.68,3.5,6,6,6,6,5,5,4,4,4,3,2,2,T,T,T,T,T,M,T,T,T,T,1,0.5,T,0,0,0,0,0
US1COTL0028,WOODLAND PARK 1.1 NNW,TELLER,CO,8375,39.01,-105.06,4.5,5.5,M,5,4,3,2,M,M,M,0,0,0,0,M,0,0,0,7,5.5,1,0,M,1,0,3,0,M,M,0,M
USC00059213,WOODROW 6NNE,MORGAN,CO,4373,40.08,-103.57,0,0,0,1,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00059243,WRAY,YUMA,CO,3552,40.08,-102.21,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US1COYU0052,WRAY 19 NNE,YUMA,CO,3628,40.35,-102.14,T,T,T,0.5,T,T,T,T,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
US1COYU0068,WRAY 4.2 NNE,YUMA,CO,3681,40.14,-102.2,M,M,M,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
USC00059265,YAMPA,ROUTT,CO,7855,40.16,-106.91,20,21,23,20,20,20,19,19,18,18,17,16,16,14,13,11,10,5,2,T,T,T,T,4,5,2,T,T,T,T,T
US1CORT0026,YAMPA 5.1 S,ROUTT,CO,8488,40.08,-106.89,25.5,28.5,29,28.5,M,M,26,26,25,25,24,24,23.5,23,22,21,19,17,15,14,13,13,12,14.5,13.5,13.5,11.5,10,9,7,5
USC00059278,YELLOW JACKET 4NE,MONTEZUMA,CO,7088,37.56,-108.66,T,T,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USC00059295,YUMA,YUMA,CO,4133,40.12,-102.72,M,0,0,1,0,0,M,0,0,0,0,M,M,0,0,0,0,0,M,0,0,0,0,0,0,0,0,M,0,0,0
USC00059297,YUMA 10 NW,WASHINGTON,CO,4109,40.21,-102.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
